chemin, class, methode, methode_CLOC, methode_LOC, methode_DC	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java, NumberTickUnitSource, 165.0, 13.0, 0.07878788	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultNumberAxisEditor.java, DefaultNumberAxisEditor, 94.0, 9.0, 0.095744684	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BorderArrangement.java, BorderArrangement, 418.0, 53.0, 0.12679426	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultLogAxisEditor.java, DefaultLogAxisEditor, 86.0, 13.0, 0.15116279	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPolarPlotEditor.java, DefaultPolarPlotEditor, 119.0, 21.0, 0.1764706	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditor.java, DefaultChartEditor, 152.0, 27.0, 0.17763157	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CycleBoundTick, 677.0, 124.0, 0.183161	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultValueAxisEditor.java, DefaultValueAxisEditor, 258.0, 48.0, 0.18604651	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, 171.0, 34.0, 0.19883041	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPlotEditor.java, DefaultPlotEditor, 425.0, 87.0, 0.20470588	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, 238.0, 55.0, 0.23109244	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java, MarkerAxisBand, 162.0, 38.0, 0.2345679	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder, 131.0, 31.0, 0.23664123	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/GridArrangement.java, GridArrangement, 316.0, 77.0, 0.24367088	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, 246.0, 61.0, 0.24796748	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DefaultTimeline, 1358.0, 344.0, 0.2533137	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, SubCategoryAxis, 291.0, 75.0, 0.25773194	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, 742.0, 194.0, 0.26145554	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColumnArrangement.java, ColumnArrangement, 273.0, 72.0, 0.26373628	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SymbolAxis.java, SymbolAxis, 543.0, 147.0, 0.27071825	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/PeriodAxis.java, PeriodAxis, 856.0, 237.0, 0.27686915	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/FlowArrangement.java, FlowArrangement, 315.0, 88.0, 0.2793651	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java, XYLineAnnotation, 186.0, 52.0, 0.2795699	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelPositions.java, CategoryLabelPositions, 294.0, 84.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYShapeAnnotation.java, XYShapeAnnotation, 178.0, 51.0, 0.28651685	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, 163.0, 47.0, 0.28834355	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/StandardEntityCollection.java, StandardEntityCollection, 107.0, 31.0, 0.2897196	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, 809.0, 239.0, 0.29542646	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryTick.java, CategoryTick, 71.0, 21.0, 0.29577464	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, CategoryTextAnnotation, 152.0, 45.0, 0.29605263	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ModuloAxis.java, ModuloAxis, 296.0, 90.0, 0.30405405	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java, XYDrawableAnnotation, 156.0, 48.0, 0.30769232	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, 778.0, 241.0, 0.30976865	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, 1035.0, 321.0, 0.31014493	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java, CategoryLabelEntity&lt;C, 58.0, 18.0, 0.31034482	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/imagemap/ImageMapUtils.java, ImageMapUtils, 167.0, 52.0, 0.31137726	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java, StandardToolTipTagFragmentGenerator, 16.0, 5.0, 0.3125	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYBoxAnnotation.java, XYBoxAnnotation, 190.0, 60.0, 0.31578946	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockBorder.java, BlockBorder, 129.0, 41.0, 0.31782946	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, CategoryLineAnnotation, 249.0, 80.0, 0.32128513	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, 216.0, 70.0, 0.32407406	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Tick.java, Tick, 89.0, 29.0, 0.3258427	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/ImageEncoderFactory.java, ImageEncoderFactory, 73.0, 24.0, 0.32876712	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, NumberTickUnit, 75.0, 25.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/XYAnnotationEntity.java, XYAnnotationEntity, 48.0, 16.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisLocation.java, AxisLocation, 36.0, 12.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator.java, OverLIBToolTipTagFragmentGenerator, 18.0, 6.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java, XYPointerAnnotation, 334.0, 112.0, 0.33532935	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity, 250.0, 84.0, 0.336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java, XYPolygonAnnotation, 220.0, 74.0, 0.33636364	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, ExtendedCategoryAxis, 133.0, 45.0, 0.33834586	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java, QuarterDateFormat, 105.0, 36.0, 0.34285715	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/PeriodAxisLabelInfo.java, PeriodAxisLabelInfo, 212.0, 73.0, 0.3443396	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnits.java, TickUnits, 101.0, 35.0, 0.34653464	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java, XYImageAnnotation, 175.0, 61.0, 0.34857142	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, 1150.0, 404.0, 0.35130435	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java, CategoryPointerAnnotation, 324.0, 114.0, 0.35185185	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisCollection.java, AxisCollection, 68.0, 24.0, 0.3529412	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, 244.0, 87.0, 0.35655737	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, 95.0, 34.0, 0.35789475	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, 1174.0, 426.0, 0.36286202	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/CenterArrangement.java, CenterArrangement, 212.0, 77.0, 0.36320755	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, 222.0, 81.0, 0.36486486	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java, JFreeChartEntity, 109.0, 40.0, 0.36697248	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/PlotEntity.java, PlotEntity, 109.0, 40.0, 0.36697248	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/TitleEntity.java, TitleEntity, 109.0, 40.0, 0.36697248	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/XYItemEntity.java, XYItemEntity, 84.0, 31.0, 0.3690476	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java, CategoryLabelPosition, 148.0, 55.0, 0.3716216	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, 400.0, 149.0, 0.3725	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java, AbstractXYAnnotation, 110.0, 41.0, 0.37272727	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/AxisEntity.java, AxisEntity, 110.0, 41.0, 0.37272727	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, 195.0, 73.0, 0.37435898	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock, 88.0, 33.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/TitleChangeEvent.java, TitleChangeEvent, 16.0, 6.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java, StandardURLTagFragmentGenerator, 16.0, 6.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, 393.0, 148.0, 0.37659034	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, 58.0, 22.0, 0.37931034	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockResult.java, BlockResult, 21.0, 8.0, 0.3809524	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, 325.0, 124.0, 0.38153845	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditorFactory.java, DefaultChartEditorFactory, 13.0, 5.0, 0.3846154	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/PieSectionEntity.java, PieSectionEntity&lt;K, 122.0, 47.0, 0.3852459	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnit.java, TickUnit, 101.0, 39.0, 0.38613862	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTickUnit.java, DateTickUnit, 220.0, 88.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTick.java, DateTick, 62.0, 25.0, 0.4032258	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java, DynamicDriveToolTipTagFragmentGenerator, 32.0, 13.0, 0.40625	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/LegendItemEntity.java, LegendItemEntity&lt;S, 86.0, 35.0, 0.40697673	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/ChartProgressEvent.java, ChartProgressEvent, 54.0, 22.0, 0.4074074	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, 292.0, 120.0, 0.41095892	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/ChartChangeEvent.java, ChartChangeEvent, 53.0, 22.0, 0.41509435	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueTick.java, ValueTick, 69.0, 29.0, 0.42028984	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CompassFormat.java, CompassFormat, 75.0, 32.0, 0.42666668	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, 82.0, 35.0, 0.42682928	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MonthDateFormat.java, MonthDateFormat, 147.0, 63.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelWidthType.java, CategoryLabelWidthType, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/ChartProgressEventType.java, ChartProgressEventType, 7.0, 3.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/CategoryItemEntity.java, CategoryItemEntity&lt;R, 104.0, 45.0, 0.43269232	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate, 622.0, 273.0, 0.43890676	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/AxisChangeEvent.java, AxisChangeEvent, 18.0, 8.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LengthConstraintType.java, LengthConstraintType, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/ImageFormat.java, ImageFormat, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/event/ChartChangeEventType.java, ChartChangeEventType, 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock, 51.0, 23.0, 0.4509804	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, 53.0, 24.0, 0.4528302	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTickUnitType.java, DateTickUnitType, 30.0, 14.0, 0.46666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, AbstractAnnotation, 107.0, 50.0, 0.46728972	
